420417||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
402821||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
403327||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
406504||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
415223||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
421082||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
403954||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
415690||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
415675||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
415491||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
415494||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
410662||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
407906||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
417579||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
404300||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
407185||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
418942||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
410190||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
403599||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
402262||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
408270||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
419076||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
408268||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
402956||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
408049||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
402818||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
406542||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
402517||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
406373||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
410907||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
419073||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
403116||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
422486||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
403598||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
405628||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
415942||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
402883||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
406363||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
400560||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
401665||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
404296||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
404299||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
402957||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
406506||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
410906||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
405751||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
402741||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
402828||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
405312||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
406364||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
418532||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
405209||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
1383||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
408269||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
421420||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
946||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
415385||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
400716||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
405315||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
421214||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
405336||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
416136||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
410908||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
413665||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
410909||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
2588||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
401839||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
401840||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
403910||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
417526||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
402200||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
406753||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
404297||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
415688||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
415689||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
416828||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
416829||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
418005||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
415493||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
